Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producci�n (kg)
2020,24.35939352,749.4108094,70,27/08/2020,50,20,2,templado,138.2583774,221.9442214,1971.801571
2020,133.6335871,,80,06/06/2020,50,15,3,tropical,128.7231682,295.0793851,1680.451578
2020,293.1262063,4768.081448,70,13/06/2020,30,15,3,templado,102.5660561,258.9905462,1942.647361
2020,65.03062302,908.3541495,70,02/06/2020,20,20,2,húmedo,252.2860795,149.2899642,1772.457929
2020,184.5197693,3653.785213,70,08/08/2020,40,15,2,húmedo,282.2506764,180.8072941,1714.910178
2020,102.7309056,1947.543246,100,21/08/2020,20,30,1,templado,152.5202505,182.7182695,
2020,68.09695772,3906.263472,100,07/07/2020,20,30,2,húmedo,185.1661027,178.4732111,1876.130482
2020,94.54133363,3187.302244,70,11/06/2020,20,30,2,húmedo,269.277314,81.52918423,2027.142586
2020,234.475766,521.087258,90,09/09/2020,30,15,1,húmedo,113.9059177,147.9266461,1658.521766
2020,1.810832676,2999.293502,80,13/08/2020,20,20,3,húmedo,119.8186382,52.88854783,1914.476716
2020,164.3748202,1848.298963,100,07/06/2020,50,15,3,húmedo,217.0171691,295.9248405,1790.146977
2020,269.5825242,2077.253103,70,16/06/2020,20,15,3,húmedo,284.0394483,274.9853793,1784.589027
2020,59.98130311,,70,26/08/2020,50,15,2,húmedo,162.4769161,127.0601806,1554.556884
2020,166.7427033,3386.82124,80,03/07/2020,40,15,1,tropical,228.5751396,75.26967562,2023.865493
2020,264.1996899,999.6559191,100,01/09/2020,20,15,2,templado,182.2469116,273.0024546,1513.122218
2020,285.0441751,713.8172242,70,29/08/2020,40,20,3,húmedo,248.4923221,131.3976077,
2020,9.966964702,1792.60333,80,03/09/2020,40,15,3,seco,178.716605,181.0963281,1977.907311
2020,187.141317,2940.318439,80,17/06/2020,30,15,2,templado,253.9466923,158.2784649,1644.93666
2020,16.69646976,3185.433769,90,16/08/2020,50,15,3,seco,264.5645341,118.388607,1574.657838
2020,236.6889572,4303.250346,80,07/06/2020,50,30,3,seco,260.1975532,243.0967064,1995.560981
2020,25.58520371,1953.053803,90,25/09/2020,30,30,1,tropical,295.2693316,174.064078,1674.081037
2020,22.47902083,3518.085197,80,10/06/2020,30,20,2,húmedo,288.8697344,167.2302821,1859.375676
2020,47.70554856,2018.475935,80,08/09/2020,30,15,3,húmedo,132.1294959,276.9218006,1878.719442
2020,287.7432456,741.5207699,70,18/07/2020,30,30,3,tropical,138.463804,59.73345461,1947.463753
2020,139.6509122,1215.646795,80,03/07/2020,30,15,3,húmedo,162.8206073,240.3657594,1572.942244
2020,100.1987205,919.8258883,100,30/08/2020,,30,3,tropical,217.413637,109.7069972,1510.510513
2020,102.445392,,80,02/09/2020,30,15,3,seco,202.592436,98.67730953,1875.516331
2020,44.61878701,4695.929774,100,29/06/2020,50,30,1,húmedo,159.4044716,70.02102733,1620.271389
2020,,,80,04/08/2020,20,30,1,húmedo,293.5277512,177.7711546,1609.653488
2020,155.7608941,1463.736798,80,03/07/2020,50,20,1,tropical,114.2454487,164.1815786,2091.70587
2020,9.681603071,4468.048932,90,28/08/2020,20,15,1,húmedo,231.8334731,64.70873103,1893.601351
2020,292.9717412,1385.950593,70,18/07/2020,,20,2,seco,223.2147743,208.2730482,1816.845102
2020,273.4105417,2964.044315,80,20/09/2020,50,30,1,húmedo,115.5481609,111.8375085,1998.704586
2020,40.80702376,,70,22/08/2020,20,30,2,tropical,262.8536991,269.9938311,1830.363896
2020,73.53010651,4558.146477,70,22/07/2020,20,15,1,tropical,255.4776266,254.8659425,1605.804414
2020,226.5788415,657.9420746,90,09/07/2020,40,15,3,,255.6183981,82.50111981,1920.933581
2020,9.574403655,1881.288934,100,01/07/2020,20,30,1,húmedo,180.1737395,274.3248078,2071.049697
2020,110.5165245,2348.793662,80,17/07/2020,20,30,3,húmedo,219.160787,286.5016573,2081.269315
2020,161.1270092,4881.710047,80,19/08/2020,50,15,2,húmedo,148.4724256,152.7372559,1817.743727
2020,250.9879379,3809.54744,100,19/06/2020,30,20,2,húmedo,256.5866332,145.7694379,2065.551739
2020,161.0757806,4554.644169,90,31/07/2020,30,20,2,húmedo,133.9740536,207.0105539,1644.190932
2020,154.5903939,846.8456254,80,15/08/2020,20,15,3,húmedo,142.4639076,227.3974285,1509.618072
2020,241.2064705,1423.226155,100,10/09/2020,50,30,2,húmedo,196.0498004,287.3214545,1874.997127
2020,63.52618016,3263.584409,100,10/06/2020,30,20,1,tropical,283.3073645,62.54154411,1646.47981
2020,131.4122882,4718.320127,80,25/06/2020,50,30,2,húmedo,101.1996446,151.4896558,1554.705456
2020,16.7812519,1406.70011,80,18/06/2020,40,20,2,húmedo,120.5752068,152.3721359,1773.12396
2020,182.1266813,1711.139192,90,31/08/2020,30,20,1,tropical,287.6433804,282.6694621,1747.960322
2020,226.9634496,3875.775068,80,16/09/2020,40,30,2,seco,232.8560127,74.67054726,2092.464719
2020,155.157867,4105.629541,80,29/07/2020,20,15,3,tropical,115.4575515,192.6039975,1556.143841
2020,183.5517107,1710.301963,90,17/07/2020,50,30,2,tropical,168.1184077,218.2968021,1729.337128
2020,2.795381136,3793.79925,100,14/07/2020,50,20,3,templado,119.0513229,77.31136363,2009.866929
2020,295.5329222,2893.012063,80,26/08/2020,30,30,3,tropical,152.6044366,226.1581446,1845.398264
2020,162.8672488,1102.765281,70,30/08/2020,20,15,2,seco,153.6260809,98.0155785,2067.023818
2020,22.14356917,4412.066073,80,30/07/2020,50,30,2,seco,250.8965899,138.0692369,1841.125917
2020,88.93912731,2782.989897,90,28/07/2020,20,30,2,húmedo,284.1962538,145.1860327,1780.715353
2020,164.1143524,2599.418823,100,08/08/2020,30,20,1,tropical,291.4395749,58.17048529,
2020,207.1445856,3959.879625,70,03/07/2020,30,30,2,húmedo,205.3159904,271.249401,1517.063302
2020,99.76781729,4533.763024,90,11/06/2020,50,20,1,tropical,268.8971394,180.1538564,1502.825141
2020,141.9669487,2296.541616,80,04/09/2020,30,20,3,húmedo,273.3796484,144.692388,2031.767963
2020,57.92273257,4526.333674,70,11/09/2020,30,20,1,húmedo,246.8981232,95.80552189,1923.185106
2020,52.43133376,4773.584169,90,16/07/2020,30,15,3,tropical,109.8744378,222.7602265,1797.297417
2020,189.2532943,4032.488532,100,01/09/2020,30,15,3,húmedo,212.2242526,201.2314219,1633.186728
2020,241.5517016,1675.110783,90,04/08/2020,50,30,2,seco,294.6307723,297.9850529,1707.716491
2020,228.8083114,2918.746465,80,14/07/2020,50,15,2,seco,184.7833063,169.026966,1578.39968
2020,169.1259943,1510.052485,80,17/07/2020,20,30,2,tropical,141.4676971,166.1380631,1500.888279
2020,238.5065848,,80,02/09/2020,,30,2,húmedo,174.6284323,137.5150195,1772.583806
2020,0.876264929,3059.8712,100,11/08/2020,30,20,1,húmedo,128.2438551,263.9689652,1905.608611
2020,,2514.221384,80,05/09/2020,20,15,3,húmedo,211.8413188,231.2264115,1862.146455
2020,253.7757401,2722.729605,80,01/09/2020,20,15,2,seco,279.6062401,58.95241974,1545.047414
2020,96.19647856,2542.162788,70,25/09/2020,50,15,2,seco,247.9121506,189.0649679,1990.167244
2020,8.425140578,,90,26/07/2020,20,20,3,tropical,275.4611624,270.3337625,
2020,116.2388391,1614.878394,90,20/08/2020,50,20,2,tropical,120.2019685,297.2001196,2081.617006
2020,234.7805922,3428.678871,80,14/09/2020,40,30,1,húmedo,206.1128723,228.7568316,1833.266583
2020,29.95670835,4168.531217,100,21/08/2020,50,15,1,seco,101.5015613,293.7440743,2063.55949
2020,299.3705807,4717.688208,80,10/07/2020,50,30,1,húmedo,206.6532006,237.9907171,1583.192136
2020,28.35174278,3974.810214,70,23/08/2020,50,15,1,húmedo,259.5249923,231.1111435,2067.893173
2020,185.0920812,535.3037554,80,26/06/2020,40,30,1,templado,183.7220006,192.347342,1870.849773
2020,212.7184027,2318.623621,80,21/06/2020,30,20,3,tropical,117.3992389,84.34361199,1932.345927
2020,91.08205152,4756.636379,100,09/06/2020,,15,3,seco,195.2003715,52.33861788,1844.196824
2020,50.60426005,2805.114658,70,20/09/2020,50,30,1,seco,178.1780282,91.97064706,1583.841278
2020,232.9976299,2913.037739,90,13/07/2020,40,30,2,tropical,136.1438592,124.5343618,1502.347694
2020,77.48370808,4417.207933,70,25/08/2020,20,15,2,tropical,104.2077752,133.411549,2083.070393
2020,90.14164602,1234.425971,90,26/08/2020,30,30,2,húmedo,104.3110242,127.235559,1533.749145
2020,229.3580971,4710.951931,100,20/08/2020,20,30,2,seco,151.365147,82.24142551,1582.865845
2020,137.9992986,3150.212413,100,09/07/2020,50,20,2,húmedo,232.2970543,138.7579843,1747.046196
2020,220.0068626,4551.347386,70,27/09/2020,30,30,3,tropical,168.5084108,282.8003378,1739.161667
2020,143.0620641,4056.225974,100,10/09/2020,30,30,2,,143.9618992,242.5137394,1513.423884
2020,144.3331812,3410.968127,90,25/08/2020,20,30,2,templado,223.881961,160.0992512,1577.185102
2020,228.4558622,2041.390156,100,07/06/2020,20,30,1,seco,281.3841392,75.58732372,2012.749895
2020,165.7027468,1566.681801,90,23/06/2020,40,30,2,tropical,261.6669938,145.3903829,2005.142808
2020,33.33684737,1274.176502,80,10/06/2020,40,15,2,seco,263.0061758,58.44014883,1846.277053
2020,192.4123808,3019.365311,80,08/08/2020,30,15,2,seco,190.2092903,64.71501912,2029.528377
2020,287.4862321,4717.490577,100,13/06/2020,40,20,1,tropical,139.4475017,281.5340757,1539.411888
2020,251.5995313,3645.565154,90,11/08/2020,40,20,2,húmedo,160.6911766,86.47009321,1939.740352
2020,185.0791362,2871.989064,80,26/06/2020,20,30,3,tropical,120.7921829,93.68592367,1859.363068
2020,95.23755928,2143.436143,80,04/06/2020,40,30,2,tropical,109.5123859,108.739608,1684.768818
2020,186.4075409,3073.717205,90,03/08/2020,20,15,2,húmedo,114.9373534,113.6850682,1842.936307
2020,111.8586429,1910.221507,80,06/08/2020,20,30,1,húmedo,158.9056029,221.3570062,2045.635439
2020,31.53985461,4191.635578,70,03/06/2020,50,20,1,húmedo,246.0063607,256.7364904,1521.937636
2020,203.8772954,2530.129514,70,19/07/2020,30,15,3,tropical,186.4038522,253.9995853,1902.129621
2020,268.0958614,1358.690834,70,09/09/2020,30,30,3,tropical,194.5944947,237.417885,2094.288142
2020,291.5764647,4879.245703,90,16/09/2020,30,30,3,tropical,249.2149127,203.9266812,1890.765866
2020,43.30503697,,100,22/07/2020,20,15,2,tropical,298.6942516,204.6462151,2037.926292
2020,25.81637926,,70,01/07/2020,50,30,1,seco,196.6200828,276.7938497,2035.116632
2020,157.2908012,2346.49733,90,27/06/2020,20,30,2,húmedo,190.8343265,151.6962917,1712.815627
2020,47.40129102,4448.91991,90,12/06/2020,50,30,3,templado,107.3270215,108.7577799,1521.203105
2020,57.06415836,3660.513348,80,17/08/2020,40,20,3,seco,174.5516342,153.38824,1509.015923
2020,173.2634338,1099.474676,70,04/09/2020,50,30,1,húmedo,175.4082526,172.8573432,1602.152527
2020,155.3187271,4251.955751,80,02/09/2020,30,20,2,húmedo,201.0449347,275.238578,1848.84962
2020,194.2179382,1717.278885,90,08/08/2020,40,30,3,húmedo,268.8025775,179.1723381,2072.766262
2020,23.05193935,4395.422407,100,29/07/2020,50,30,2,húmedo,156.2646813,88.77346841,1819.565379
2020,191.591689,3355.877794,90,12/07/2020,30,20,2,seco,112.2871631,82.99921767,1989.131647
2020,293.7475471,3837.586703,90,12/06/2020,30,15,2,húmedo,174.6252637,127.5553256,1899.496268
2020,245.2677548,4247.508344,70,12/08/2020,30,15,2,tropical,183.3881194,135.9695411,1536.895881
2020,114.9017318,2908.001745,70,08/09/2020,50,30,2,tropical,118.0561219,242.7940912,1521.435695
2020,134.5615214,2994.806334,90,11/06/2020,20,30,1,húmedo,227.1458945,125.6502258,1566.175263
2020,132.4521621,4083.884389,90,26/06/2020,30,20,2,húmedo,195.9305128,252.2214584,1838.359091
2020,293.8157004,4706.427854,100,23/09/2020,20,15,1,seco,226.7973666,242.6166426,1719.435848
2020,182.3437574,3358.92237,80,18/08/2020,20,30,1,húmedo,242.710005,143.3059715,2018.025485
2020,99.19260867,1028.808451,80,28/09/2020,50,15,3,húmedo,234.8620816,195.0290642,2061.571875
2020,136.304711,4357.623396,80,19/06/2020,50,30,1,templado,142.8087193,129.6786387,1780.172884
2020,219.4726242,4506.945156,100,20/06/2020,20,20,2,húmedo,261.4251227,272.3843958,1520.427473
2020,150.6596505,4367.578104,80,03/08/2020,30,30,2,templado,292.3240742,229.6179104,1928.109647
2020,76.34012527,3993.683029,100,03/09/2020,50,30,2,templado,136.1513284,74.48745137,1566.928569
2020,184.4772131,1374.14484,70,10/08/2020,50,30,3,húmedo,251.0192548,217.9968898,1878.87376
2020,58.63955333,2469.169125,90,06/09/2020,50,15,2,tropical,198.9274933,88.6734824,1583.809054
2020,70.43256422,2789.259401,80,20/08/2020,40,15,2,húmedo,120.4546358,267.614127,1808.165937
2020,262.5111976,4271.710793,70,06/06/2020,50,20,3,húmedo,176.0849627,293.4915362,2084.900995
2020,256.684378,4987.925374,90,06/07/2020,40,20,1,húmedo,253.4029785,97.90194545,1588.40173
2020,236.0847077,872.7116589,100,02/06/2020,20,30,2,seco,151.4068081,219.8663436,1997.860846
2020,244.0625587,3689.148219,70,03/08/2020,50,15,2,seco,228.0113164,217.3994527,1532.844526
2020,157.1483244,2179.961107,90,07/08/2020,30,20,1,tropical,135.1408552,151.8304546,1549.576476
2020,81.08988574,3957.768591,80,13/09/2020,20,20,3,húmedo,201.3381674,116.0443269,1699.715069
2020,100.3696716,3286.239735,90,10/09/2020,20,30,1,tropical,269.8662238,229.0479843,1623.657641
2020,120.2397186,4372.605203,100,25/06/2020,,30,1,seco,249.2647427,154.6179945,1751.983953
2020,191.3495601,3819.883455,90,29/08/2020,50,20,2,tropical,131.0324693,145.8717701,2037.575572
2020,159.1832852,,70,27/07/2020,50,20,2,templado,159.9231706,82.67586187,2063.687422
2020,190.1823302,3047.870696,90,27/07/2020,,20,2,tropical,184.7667164,106.151486,1929.07609
2020,226.1483349,1110.81371,80,03/06/2020,30,15,1,tropical,122.0763471,116.7446999,1690.243738
2020,149.5678981,2205.785222,100,17/09/2020,20,20,3,tropical,166.627809,261.2024429,1581.392779
2020,264.4121935,1736.819088,70,19/08/2020,30,15,2,tropical,187.5735476,214.7621092,2004.022975
2020,12.75340059,3926.941239,70,02/06/2020,20,20,1,tropical,230.0278357,74.08797516,1600.871008
2020,275.8600251,1719.244079,90,31/08/2020,40,15,2,templado,166.2187652,120.6238711,1630.969584
2020,32.60821009,1400.185074,100,31/07/2020,40,15,2,seco,163.3179039,101.5618609,1990.260269
2020,173.3553465,771.0868999,100,12/07/2020,20,15,1,húmedo,229.9122982,149.7377867,1893.956771
2020,172.2838583,3695.432082,100,10/08/2020,40,20,3,tropical,208.1928484,223.8584956,2056.395572
2020,219.9511809,972.4494865,80,29/08/2020,20,20,2,templado,137.0631528,278.1294357,1836.387434
2020,241.0442789,,90,25/07/2020,50,30,2,tropical,274.6011992,81.38260326,1660.476468
2020,146.8632647,2247.637139,100,26/07/2020,30,20,2,,198.9008029,253.733294,1515.015845
2020,247.1270754,2344.105499,80,15/08/2020,50,30,1,tropical,113.2313528,52.03059376,1524.380015
2020,61.00115225,3469.450697,90,12/09/2020,50,15,3,tropical,276.074667,260.3267087,1536.821807
2020,280.8379029,4062.910033,80,12/07/2020,30,30,1,húmedo,265.2017908,94.97217129,1951.493355
2020,80.69981309,1208.589198,70,26/09/2020,20,20,1,húmedo,237.4687772,62.62718143,1693.033828
2020,13.56758604,1439.742038,70,28/09/2020,20,20,1,templado,148.7663152,153.9320336,1622.80006
2020,,2157.026283,70,12/08/2020,,30,1,seco,276.6374534,87.10611343,1840.206512
2020,290.3073671,4114.386067,70,06/07/2020,20,30,1,húmedo,150.8253972,111.7923441,1597.327427
2020,49.19282228,1955.735706,100,01/09/2020,20,15,1,,118.109048,183.2910518,1528.840932
2020,183.872414,4765.860037,70,14/08/2020,20,15,1,tropical,188.7068918,155.6933128,1708.32909
2020,279.0822646,3305.000209,70,06/06/2020,50,20,1,húmedo,231.9680786,77.6688794,2077.29002
2020,275.7829845,3768.005419,100,09/06/2020,,30,3,seco,299.0223354,186.3326401,1682.841599
2020,163.0274545,1354.287492,70,07/09/2020,20,30,2,,231.8420979,57.63229239,1801.27829
2020,175.7295834,1590.030427,80,14/09/2020,30,20,3,tropical,172.3513342,182.173681,1793.425223
2020,273.9446544,1608.137357,90,30/08/2020,50,20,2,tropical,264.5998951,216.4833153,1985.133146
2020,74.71579444,2044.377421,90,20/07/2020,30,20,1,seco,290.8088048,80.47834126,1949.781813
2020,292.6468621,3766.532471,90,28/06/2020,30,30,1,húmedo,100.6209128,201.9231078,1926.310173
2020,,,70,21/06/2020,20,15,3,húmedo,151.156361,227.2204373,1532.617152
2020,105.9532272,4363.272048,100,05/08/2020,,20,1,seco,225.392277,72.62621522,1758.462419
2020,298.8104148,3608.436194,70,30/06/2020,40,20,2,seco,257.4773737,175.6001506,2024.079099
2020,16.4904037,853.8670192,90,05/08/2020,,30,2,húmedo,238.2561282,150.4992957,2094.454285
2020,58.52257155,4146.545781,80,12/07/2020,50,30,2,tropical,220.0043986,280.0875596,1885.017723
2020,88.25918175,4896.308545,90,07/06/2020,30,15,1,templado,267.3409747,180.2852676,1999.25554
2020,,3856.665781,90,25/07/2020,,20,1,húmedo,262.8197141,88.50078714,2067.687502
2020,85.39177101,2600.275496,90,05/06/2020,30,20,3,seco,291.6528768,98.49374647,1599.971149
2020,117.630083,1559.231744,80,16/08/2020,20,15,1,tropical,290.2888932,146.8830516,2031.730012
2020,78.20913427,4361.349805,100,25/06/2020,,30,1,tropical,263.3728464,200.695819,
2020,127.3549818,2539.177465,70,04/09/2020,50,15,2,tropical,152.9885402,206.5829178,2076.597216
2020,237.9141948,3314.512007,100,19/06/2020,40,30,2,húmedo,213.3236666,75.81556126,1984.81766
2020,126.8319817,2729.277549,90,09/08/2020,50,30,1,tropical,231.5241785,155.463735,1826.500336
2020,33.85627474,1272.049142,90,02/07/2020,30,30,3,templado,238.4236914,189.7192672,1594.351489
2020,48.98331136,3832.94249,80,27/06/2020,30,15,2,seco,269.3178796,222.4043128,1986.583044
2020,98.82024245,3785.587748,80,12/09/2020,30,30,1,húmedo,107.9825804,274.755149,
2020,125.9408796,4245.238269,80,13/07/2020,30,15,1,húmedo,109.9940847,88.57173331,1694.854455
2020,194.7863129,2689.55838,90,08/07/2020,30,30,1,húmedo,228.8032242,172.8189408,1573.71415
2020,178.374435,1225.37588,100,28/06/2020,50,20,2,tropical,286.956856,220.9854018,1978.259208
2020,50.61380335,4981.031133,100,26/09/2020,30,15,1,húmedo,174.5491739,266.6115315,1708.476567
2020,280.8905661,619.453783,90,17/09/2020,30,30,1,húmedo,276.5658631,295.607389,1685.022644
2020,297.4185677,3926.541004,70,31/07/2020,20,30,2,templado,250.5050343,142.2420538,1747.644271
2020,212.5534222,1762.223945,80,21/09/2020,20,30,1,húmedo,251.4347718,101.5148759,1682.776261
2020,18.18711854,1758.247728,80,11/08/2020,40,15,2,tropical,205.0319646,142.7047533,1781.114725
2020,67.08656784,768.4787867,70,03/07/2020,30,15,3,seco,232.946298,176.0662121,1991.030896
2020,115.2337259,3801.874017,100,18/09/2020,20,30,3,tropical,211.9924932,178.891835,1789.394702
2020,,4647.649404,100,08/06/2020,50,20,2,húmedo,296.8605794,196.7371173,1882.191328
2020,115.0380855,3426.731324,100,05/06/2020,20,30,2,húmedo,140.7901377,137.11204,1541.933191
2020,106.4106553,4443.792237,80,26/07/2020,20,15,3,templado,269.4440677,172.8271539,1748.908553
2020,255.9096892,,100,12/08/2020,30,15,2,húmedo,284.8639639,244.6752032,1590.79601
2020,295.0134494,3364.821509,80,10/06/2020,20,15,3,húmedo,100.1375276,285.7155694,1639.318187
2020,37.88650528,2215.191575,70,24/06/2020,40,30,2,seco,266.3127217,176.6519328,1686.333224
2020,86.55461988,3808.546873,80,08/07/2020,20,30,2,tropical,218.2055159,69.65737149,2010.124492
2020,165.3144527,1946.712302,80,06/09/2020,40,20,2,húmedo,150.8597297,257.7357216,1526.225215
2020,148.8035129,2247.457965,80,30/07/2020,40,30,1,húmedo,181.3484515,287.6944814,1707.62953
2020,,3186.44807,80,04/09/2020,30,30,3,húmedo,151.5628012,179.8202798,1824.47835
2020,77.02776622,1620.657612,100,25/09/2020,20,30,1,seco,215.5766705,146.3451388,2052.774273
2020,255.4987916,4393.298142,80,12/08/2020,40,20,2,húmedo,252.9976494,268.7938898,1913.720813
2020,245.1724827,1209.341733,80,14/09/2020,30,15,3,húmedo,225.2193801,262.6203219,1626.005432
2020,174.7849802,1450.964128,90,01/09/2020,20,15,2,húmedo,220.7358186,280.7950959,1898.982081
2020,264.3930841,2368.129893,100,08/08/2020,30,20,3,tropical,269.8412375,51.80794705,1857.432472
2020,131.3406414,2761.123628,70,14/06/2020,30,20,3,húmedo,285.2629554,194.5116711,1725.211938
2020,4.459451235,1403.797021,70,03/07/2020,40,20,1,húmedo,127.2326687,232.0283962,1870.511937
