Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producción (kg)
2024,129.0648636,4011.924084,90,22/07/2024,50,15,2,tropical,114.6532865,195.1147543,1959.610111
2024,236.8547062,4630.648741,100,13/08/2024,20,15,3,templado,166.2942513,189.5908176,1530.870285
2024,99.25777374,3611.054043,80,12/06/2024,50,15,3,húmedo,125.4257815,258.6667364,1596.663396
2024,87.8630463,,80,21/07/2024,30,30,3,seco,222.1184122,146.14717,1798.869043
2024,20.12356175,,70,10/09/2024,40,20,1,seco,214.1156037,195.3081563,2007.954314
2024,106.6784665,1323.921415,80,27/06/2024,50,20,1,tropical,122.3012128,284.5640213,1564.453033
2024,173.2772565,4968.443556,90,26/07/2024,30,20,3,tropical,239.690883,101.9780733,1685.836703
2024,5.610357752,4616.377978,80,16/07/2024,30,15,1,húmedo,142.8551151,148.6921614,2062.942902
2024,123.7559888,1146.510808,70,12/08/2024,40,15,3,tropical,103.2188679,196.8719804,1843.846635
2024,214.0085286,3016.035452,90,28/08/2024,20,20,2,seco,272.06614,167.5569883,
2024,55.60709806,1872.216102,90,16/09/2024,50,20,2,tropical,177.2591723,232.7399171,1787.688323
2024,186.437449,,80,22/09/2024,30,20,3,húmedo,207.5849723,71.34267682,1949.695887
2024,295.1702945,1308.26305,90,21/09/2024,30,15,1,tropical,191.2725739,148.5801708,1546.293803
2024,9.395131063,1116.013147,70,22/09/2024,50,30,1,tropical,106.1504632,118.7555787,2085.278013
2024,163.0011779,2386.338936,80,10/06/2024,50,20,1,seco,111.1995001,83.24215017,1930.392538
2024,141.6014656,4161.034656,90,03/09/2024,20,20,2,seco,218.9709783,216.4230304,1995.146034
2024,37.1525038,4581.534365,90,07/08/2024,50,30,3,templado,155.4493644,263.97714,1979.932666
2024,245.8785556,817.8514446,80,27/08/2024,50,15,3,húmedo,185.7348203,289.5280911,2074.118077
2024,244.1892547,916.8102172,70,17/07/2024,40,30,1,tropical,196.3878943,192.1798098,1771.154396
2024,,,80,06/09/2024,30,20,3,seco,124.1544927,146.5054635,1706.364978
2024,220.5375081,2780.268039,70,10/09/2024,40,20,1,seco,230.0599131,261.7555457,1902.548326
2024,232.7952794,2927.659143,90,19/08/2024,50,30,1,seco,281.9635498,104.1135779,1518.519034
2024,281.7524512,813.6093393,80,28/09/2024,20,20,3,tropical,163.4352577,222.0883315,1699.576729
2024,99.47315538,4955.139412,90,03/07/2024,30,20,2,seco,291.3757589,190.5452449,1794.821284
2024,183.812351,2665.660911,70,08/09/2024,20,15,1,seco,176.904847,239.5233717,1806.94736
2024,171.2689101,2513.486208,90,23/07/2024,20,20,1,tropical,201.0330274,260.1292642,1661.546028
2024,228.983765,2558.563764,80,18/06/2024,40,30,1,húmedo,266.8027948,133.6364314,2097.133229
2024,202.6002449,630.3118511,100,17/07/2024,30,30,3,templado,137.9883336,155.3474827,1814.399351
2024,243.5701467,3491.140061,90,04/07/2024,40,20,1,seco,283.3639634,166.213872,1767.329826
2024,172.2868292,,100,29/09/2024,20,15,3,seco,189.2724281,226.7954297,1723.264544
2024,80.49356048,4711.533859,80,30/07/2024,50,15,2,tropical,168.8546099,251.64325,2019.352488
2024,286.5272017,612.9984174,100,09/09/2024,50,30,3,tropical,158.9007482,227.1432006,1706.495278
2024,37.74563155,2825.125846,90,17/09/2024,50,30,1,tropical,154.0337648,70.98385358,2024.758341
2024,128.2553077,3846.386929,80,15/07/2024,30,20,3,tropical,244.89473,131.3004483,1589.747569
2024,213.2047637,1190.209408,80,19/09/2024,50,30,2,húmedo,284.3016035,211.2418242,1824.91521
2024,256.9007787,3121.88611,70,17/07/2024,20,30,3,húmedo,275.7136533,119.1527961,2015.409227
2024,45.29165258,4444.70607,100,11/09/2024,30,20,3,,210.4249291,280.707715,1582.250252
2024,239.9222242,2763.075968,80,28/09/2024,30,15,3,tropical,250.9618487,192.5530936,1804.010613
2024,74.80985646,3020.603626,90,21/07/2024,40,30,1,seco,282.750685,73.52941489,1621.876309
2024,153.8854534,864.410947,90,24/08/2024,40,20,1,tropical,219.3715629,120.0144552,1981.706837
2024,102.8727632,4592.11763,90,09/06/2024,40,30,3,húmedo,178.6037735,219.0339564,
2024,42.06593643,778.382147,80,04/08/2024,20,30,2,húmedo,168.0146023,258.4531094,1736.71803
2024,15.11315991,3115.675937,90,05/08/2024,30,15,1,húmedo,177.1969327,270.7607626,1660.930477
2024,23.50301604,3079.927491,100,23/06/2024,30,20,2,húmedo,210.3823879,90.81529661,1860.351397
2024,186.1379551,2497.550744,100,01/09/2024,40,20,1,tropical,156.402385,84.49596205,1890.666395
2024,200.4337105,4952.549342,100,28/06/2024,20,15,2,tropical,136.3130221,66.99607225,2097.110135
2024,115.4355393,3329.138225,100,18/07/2024,50,15,2,tropical,231.7345865,275.9368037,1958.461743
2024,264.0539989,,100,17/07/2024,40,20,2,húmedo,255.9806762,233.3857819,1965.596378
2024,208.6377111,1051.800211,100,30/07/2024,40,20,2,húmedo,274.8912246,75.26288026,1911.713666
2024,121.7150046,831.4904767,100,03/07/2024,40,20,2,tropical,177.0142659,80.84101793,1970.821388
2024,9.493022636,1398.113121,100,16/07/2024,30,30,1,seco,161.3865035,228.9615159,1939.264663
2024,24.07901171,1181.005078,100,08/08/2024,50,30,1,seco,203.7711477,111.1312796,1588.351685
2024,204.0248857,2961.526993,90,20/06/2024,20,30,2,húmedo,285.1671036,174.7354458,1906.262568
2024,192.5846505,3279.439919,100,06/09/2024,30,20,3,tropical,276.974961,95.78755519,
2024,187.9711531,1766.403919,80,11/07/2024,30,15,1,tropical,233.3179433,232.1780719,1919.605224
2024,83.71760576,2515.929515,90,30/08/2024,50,20,3,templado,183.0355504,105.8393377,1787.515404
2024,132.7964671,737.8220496,80,02/07/2024,30,15,1,húmedo,298.0861571,279.7162438,
2024,112.1149841,3364.262485,90,23/06/2024,20,15,1,húmedo,135.74098,284.697898,1851.341092
2024,16.35282911,2471.29703,70,07/06/2024,20,15,2,templado,235.0040349,214.4804737,1537.691375
2024,,2083.549539,80,10/08/2024,30,30,3,húmedo,181.4044296,98.92932473,1864.06102
2024,90.13510831,3187.273156,90,03/08/2024,50,15,2,húmedo,289.7222697,93.01724449,1740.717677
2024,75.80803121,4113.088691,70,01/07/2024,30,30,3,húmedo,281.8924369,195.6721393,1606.156592
2024,8.211350829,4105.41987,100,17/07/2024,20,20,3,húmedo,125.0287013,72.38007628,1882.217522
2024,143.4810195,3766.24651,100,11/09/2024,20,15,2,tropical,227.2057971,205.5909002,1901.836317
2024,235.5220781,2972.659287,100,19/06/2024,20,30,1,húmedo,138.9417407,104.3246323,1967.077504
2024,62.72017081,3266.582818,90,27/07/2024,40,30,3,húmedo,129.5968063,123.2718342,2061.540164
2024,79.12827802,929.8565254,100,16/08/2024,20,15,3,húmedo,179.8983448,145.6013814,1774.455327
2024,295.017585,3036.030763,80,07/09/2024,20,30,2,tropical,254.9071925,111.3566746,2077.506855
2024,102.4804767,4315.758536,80,29/07/2024,50,20,3,húmedo,274.545015,140.0125716,
2024,208.5297545,4287.404789,80,11/08/2024,30,20,1,húmedo,291.2920587,172.4898467,1524.644127
2024,13.52245122,2437.482313,80,16/09/2024,20,15,2,tropical,157.4058138,238.8106905,1714.758938
2024,121.0641379,3589.045005,100,29/09/2024,30,20,2,seco,271.1318093,274.8489645,1615.751772
2024,102.2292974,2157.773507,70,13/06/2024,20,30,1,seco,209.3985744,110.8682329,1820.949203
2024,243.6526775,2116.322146,80,15/07/2024,50,20,1,tropical,162.9681489,231.6768195,1578.598887
2024,126.5658611,1074.273152,90,21/08/2024,30,20,3,seco,107.8228452,101.3864173,1931.632897
2024,32.25897731,2680.264164,90,24/08/2024,30,30,2,húmedo,131.9487678,90.20770282,1974.962064
2024,104.4715562,2741.187718,80,22/08/2024,20,20,3,tropical,122.8567016,60.25713699,2024.354082
2024,247.5666141,3762.879916,90,28/09/2024,40,15,3,seco,244.1244866,253.344081,1795.812339
2024,181.0385802,1400.108928,70,14/08/2024,40,15,1,húmedo,186.6392462,182.189851,2082.854893
2024,58.27273039,4831.235811,70,07/06/2024,30,30,1,tropical,177.1203566,139.4691143,1967.347402
2024,299.9817638,3740.524094,100,31/08/2024,30,15,2,tropical,156.0330943,211.4806546,1964.143719
2024,155.0734854,2382.871828,80,19/06/2024,20,30,1,húmedo,180.6620862,80.08163755,2062.428172
2024,152.0225031,4269.389101,80,27/09/2024,40,30,2,húmedo,270.5522866,144.9263793,1510.828618
2024,171.3026412,4069.654747,90,07/09/2024,20,30,1,húmedo,185.6761702,216.1879825,1877.269745
2024,17.41002866,4630.553817,100,23/06/2024,50,30,1,tropical,197.9216727,160.3172442,1753.489004
2024,55.82176469,3967.157377,70,14/07/2024,40,15,3,húmedo,256.9432931,211.6447962,2096.48798
2024,279.5521298,2099.662972,80,27/08/2024,40,30,3,seco,161.4899378,152.9767439,1665.440914
2024,82.52913996,3277.634936,70,18/09/2024,30,30,1,templado,197.9154405,100.8959337,1948.766192
2024,12.40948805,2472.737627,80,21/07/2024,50,30,2,seco,295.1799574,150.2442884,1750.198254
2024,60.33474918,542.6047908,70,06/08/2024,50,30,3,seco,106.6375788,221.4945706,2079.416688
2024,183.4481756,4688.323526,70,23/08/2024,30,15,2,tropical,219.4569143,252.108271,2096.34654
2024,128.249785,4284.320509,90,20/06/2024,30,20,3,,188.4486445,277.8634318,
2024,177.56738,910.4458029,70,29/09/2024,30,15,3,seco,222.9005519,125.8247967,1673.470802
2024,8.08754878,2485.020301,70,25/09/2024,50,15,3,húmedo,118.4948992,252.8747967,1906.026184
2024,239.9319981,2567.084461,70,15/08/2024,40,20,3,tropical,286.2875984,202.4315123,1875.21973
2024,110.0494376,3567.587847,100,18/09/2024,50,30,3,templado,119.0736117,188.1114524,2093.243448
2024,226.3448842,4817.544813,90,27/08/2024,50,15,1,tropical,289.5328267,89.06692782,1701.467304
2024,83.15693637,4743.540077,70,17/08/2024,50,20,3,seco,251.3472032,190.9971034,1902.770371
2024,88.0974729,4704.875225,80,20/07/2024,30,30,2,húmedo,232.8361352,141.8634957,1546.967032
2024,290.7822983,1489.149189,70,10/07/2024,50,20,3,húmedo,201.2766497,184.5893705,1814.005889
2024,286.2240062,2234.653645,100,14/08/2024,20,15,2,templado,209.5460044,286.064752,1698.964636
2024,297.204817,3770.062895,90,21/09/2024,50,15,3,húmedo,102.4433585,164.4578498,1743.624106
2024,104.9950935,1542.392549,80,21/06/2024,50,30,2,tropical,118.1084215,264.0066933,2038.289079
2024,166.7893937,2490.525095,70,06/06/2024,50,15,3,tropical,232.4473565,260.6483598,1629.841264
2024,294.2158467,2158.795263,80,07/06/2024,50,20,3,seco,155.2381908,237.8707039,2077.484986
2024,243.2623965,3040.837742,90,07/08/2024,40,15,3,tropical,240.8666937,258.18965,1790.90603
2024,162.9968433,4796.652659,90,10/09/2024,40,30,3,tropical,136.0262112,145.8299967,2001.59954
2024,,1279.249096,100,22/09/2024,20,20,2,tropical,218.2587125,266.1912501,1647.585445
2024,4.336528609,3684.602767,100,13/06/2024,20,30,1,templado,125.7454535,139.9764403,1970.128424
2024,284.329081,2587.643748,70,07/08/2024,40,30,2,tropical,113.2124696,267.8172411,2035.360665
2024,,2231.460246,100,22/08/2024,30,20,1,húmedo,139.4355266,102.3529706,1829.367571
2024,25.10588458,3005.185599,70,31/08/2024,50,15,1,húmedo,218.6601372,280.533794,
2024,250.4703133,3884.878789,80,26/07/2024,30,30,2,tropical,114.8906323,142.7079412,1785.48296
2024,103.9654087,4706.925247,90,15/06/2024,40,30,1,seco,254.9810051,110.7998653,1965.641057
2024,217.7503374,1625.214545,80,22/06/2024,40,30,2,templado,228.9077792,187.3296582,2051.832909
2024,186.6283982,3760.833697,90,09/08/2024,50,20,1,tropical,169.919771,296.7551346,2040.7424
2024,78.29939815,4625.711868,80,20/08/2024,20,20,3,húmedo,107.9174503,297.6558275,1971.435676
2024,116.7481689,4786.327752,70,20/09/2024,20,15,3,tropical,269.6764335,69.46799594,
2024,271.1390165,1915.989255,80,19/07/2024,30,15,3,húmedo,164.2467202,161.7735825,
2024,45.0637185,2127.539232,70,25/06/2024,30,20,3,seco,229.5824238,214.2575131,1727.886719
2024,256.2435783,4712.259705,80,29/06/2024,20,30,1,templado,244.0275888,75.80618189,1502.064109
2024,272.4933551,2976.768228,70,22/08/2024,20,30,1,tropical,202.2032315,154.5203425,1648.380829
2024,37.87328903,3163.043645,80,10/08/2024,40,30,2,seco,154.9829822,98.17886242,1849.169967
2024,285.1020299,1703.003762,90,08/09/2024,20,30,1,seco,192.8771563,87.32468795,1894.308683
2024,4.355263597,3038.50911,100,23/07/2024,30,15,2,seco,271.7200312,140.8595689,1721.282036
2024,298.7343883,2857.644791,70,09/08/2024,30,30,2,húmedo,297.636649,253.5058452,1599.141585
2024,58.90934581,3543.536137,80,12/07/2024,40,30,2,seco,276.4923548,141.9094833,1579.623175
2024,30.37398609,1194.123746,90,16/08/2024,,15,2,tropical,215.5765583,103.6629697,1619.940986
2024,3.037928855,1986.084928,80,30/06/2024,30,15,3,templado,241.8815468,120.3741733,1625.680478
2024,180.4516027,3769.64885,90,02/06/2024,40,20,1,tropical,252.2231873,236.4159748,1751.267295
2024,,2776.844272,80,17/07/2024,50,30,3,tropical,125.6314027,203.2627967,1650.768762
2024,17.74645691,2091.088423,70,20/06/2024,30,15,2,tropical,256.1146815,111.7157341,1858.529872
2024,98.48796244,1477.771069,80,13/06/2024,30,15,2,templado,230.9918128,235.025244,1823.668546
2024,255.5199458,1323.653106,90,09/09/2024,,20,3,seco,261.6691687,61.77314965,2005.015496
2024,49.78037199,1457.056263,90,26/07/2024,30,20,3,húmedo,138.4846608,297.4174448,1507.706592
2024,254.6718945,668.121224,80,28/09/2024,30,30,3,seco,240.8498691,81.51552297,1510.611025
2024,225.5639493,1391.874691,70,07/07/2024,50,20,1,tropical,150.7208661,259.3611191,1984.045842
2024,145.2768919,1494.369122,90,17/09/2024,20,20,2,templado,288.1849054,257.1678236,1644.428573
2024,58.73575551,3747.399316,90,01/09/2024,30,20,1,tropical,235.1707495,128.9068193,1605.959344
2024,117.2525795,1171.659448,90,09/09/2024,30,30,3,tropical,134.6800529,203.098367,
2024,242.2288326,1334.503883,80,09/09/2024,50,15,3,húmedo,243.999474,252.3461618,1810.017019
2024,276.0320736,4210.274725,90,05/07/2024,40,15,3,seco,275.3959092,158.626165,1881.018829
2024,29.44345366,,90,12/09/2024,50,30,1,seco,268.7712587,80.43278327,2089.962989
2024,0.089881727,1277.231758,70,23/07/2024,30,30,1,tropical,113.7258715,133.3974392,1985.905069
2024,224.5235501,,80,30/07/2024,30,15,2,húmedo,202.4327884,108.2021563,1596.059588
2024,104.2066881,3122.254874,90,15/08/2024,30,15,1,seco,257.5859398,77.80481254,1932.236094
2024,240.4211559,3028.536767,70,17/07/2024,30,15,1,,148.2809729,181.9461813,1796.254533
2024,189.8918006,2335.060409,90,07/07/2024,30,15,2,tropical,106.772546,219.2165294,1861.59537
2024,260.9254794,676.7422683,90,29/09/2024,20,20,1,tropical,103.2335765,158.1199765,1781.546764
2024,174.5372177,4700.672921,80,14/07/2024,40,30,3,tropical,203.5759016,145.9827768,1871.79596
2024,26.21321111,1794.859228,70,01/07/2024,20,30,2,húmedo,253.3468883,170.9424233,1642.722315
2024,159.7936588,3009.010973,70,21/06/2024,40,30,2,tropical,207.6749361,59.45897457,1506.341524
2024,116.7928473,1219.434571,80,11/09/2024,20,20,1,húmedo,186.4062826,238.0734908,1848.678758
2024,73.68564975,1884.871869,70,09/06/2024,50,30,1,seco,210.6956511,78.0485788,1623.283517
2024,137.182961,3651.808825,100,26/08/2024,30,30,1,tropical,101.0843223,222.6442424,
2024,,4775.224419,90,10/08/2024,50,20,1,tropical,185.311595,126.2723463,1927.916732
2024,31.9908488,4129.518885,80,27/07/2024,30,15,1,húmedo,257.7608665,294.2780755,1626.38393
2024,6.08735418,2619.656379,90,13/07/2024,50,30,2,húmedo,224.8660008,163.1492379,1964.323969
2024,96.42585583,1090.532818,80,28/09/2024,40,15,2,tropical,143.554136,70.11881194,1881.879546
2024,175.4027595,3283.930984,80,19/08/2024,20,15,3,húmedo,204.3832697,140.8033964,1796.966511
2024,262.8658594,1267.54055,100,04/09/2024,20,20,1,húmedo,279.8637544,297.460867,1578.051594
2024,116.2015405,2795.3788,80,18/09/2024,40,15,1,tropical,270.0351795,169.5436269,2007.729017
2024,270.0670347,3634.650783,80,16/08/2024,50,20,2,tropical,296.3128976,279.8690791,2010.35101
2024,79.15848645,3194.717113,70,07/06/2024,50,20,1,húmedo,107.8820157,171.2129259,1902.127694
2024,167.5494202,2240.240023,70,04/07/2024,30,15,1,húmedo,253.3251811,216.7425848,1909.507636
2024,165.9801237,,90,17/07/2024,20,15,1,tropical,251.6181757,66.50995324,1627.639609
2024,139.3212895,3864.481047,70,06/06/2024,40,20,1,seco,266.8560947,210.5379372,2094.184019
2024,181.9420387,,100,10/06/2024,30,20,3,húmedo,243.4319014,290.7796021,1902.913387
2024,47.55767992,3478.947667,70,29/07/2024,40,15,1,húmedo,297.0000608,120.8292308,1504.293868
2024,297.1058758,3462.108303,100,11/07/2024,20,20,1,templado,242.1731175,252.7164951,1761.978748
2024,99.49734678,1999.975166,70,15/07/2024,40,15,3,húmedo,288.1305646,266.1761675,1751.544979
2024,3.042285257,4450.526247,90,19/08/2024,20,30,3,húmedo,197.8135395,204.2788467,1817.898161
2024,63.00127966,4882.045025,100,05/08/2024,30,30,1,tropical,111.20286,235.9575334,1819.997608
2024,277.1582478,1629.798641,80,29/09/2024,30,30,3,húmedo,144.4275099,250.4452575,1694.252807
2024,143.4047412,3872.681156,80,23/09/2024,30,15,1,seco,269.7334377,265.3944698,2080.477954
2024,108.5510128,844.0328356,70,25/06/2024,40,20,2,templado,263.3402084,259.6946497,1505.213082
2024,298.7375167,4694.774143,70,05/09/2024,20,20,1,húmedo,251.4585209,285.933936,1882.866466
2024,156.2982221,1925.616941,90,15/07/2024,20,30,3,húmedo,203.2768687,293.3657852,1888.936481
2024,142.1121033,2057.298535,100,30/07/2024,20,15,3,tropical,140.1009769,61.51919511,2095.008648
2024,275.092037,1465.362268,90,24/07/2024,20,20,1,seco,209.0843321,273.735125,1931.088754
2024,289.1582977,3110.962488,70,07/08/2024,30,30,3,tropical,174.0729219,177.6797099,2035.219224
2024,164.8919691,3682.337102,70,01/08/2024,,30,1,húmedo,275.5851021,175.3937758,1767.754168
2024,65.56734274,1359.217922,70,04/07/2024,30,20,2,húmedo,195.9771686,229.9036378,1514.419972
2024,50.26927754,4047.389415,90,02/07/2024,,30,1,tropical,266.4001557,293.9223686,1740.808413
2024,197.7647919,1397.266299,100,08/06/2024,50,15,3,húmedo,117.236017,179.3153302,1524.062772
2024,196.9402958,2891.514318,80,22/09/2024,30,20,2,tropical,214.657434,62.85902629,1531.834385
2024,242.511462,2619.785006,90,01/08/2024,20,15,2,húmedo,270.8832992,231.9486771,1786.910468
2024,259.8154561,564.3649414,100,10/09/2024,20,15,2,seco,172.3028059,164.1453746,1721.440499
2024,75.40088526,4736.898897,70,29/08/2024,30,30,2,templado,219.0777754,63.81945095,1657.82517
2024,,1940.23237,70,11/08/2024,30,15,3,húmedo,136.7950356,175.1772088,2016.7962
2024,97.54822583,3646.229846,100,25/06/2024,30,15,2,seco,273.8421432,182.9571922,2071.574555
2024,256.5873585,2000.7253,100,27/09/2024,30,15,3,seco,291.887136,105.5091992,1532.889384
2024,194.6600459,2706.281963,70,13/09/2024,40,15,1,húmedo,163.4111034,158.7907319,1913.971185
2024,231.8000298,4019.86721,80,29/09/2024,30,30,2,húmedo,166.9233923,261.2471467,1534.522007
2024,135.9488994,4372.609613,70,28/07/2024,50,15,2,seco,268.2924144,290.7620246,1909.317445
2024,113.379813,3541.966948,100,22/08/2024,30,15,3,húmedo,106.6492999,213.4317692,1726.104295
2024,161.5267592,,90,30/07/2024,30,20,3,tropical,143.6110218,51.52754771,1614.042127
2024,3.652492738,1666.720596,80,01/09/2024,20,20,1,húmedo,208.2288715,153.4600333,1680.109489
2024,150.8928719,1518.581789,90,09/06/2024,40,20,1,tropical,196.4505342,155.5344833,1832.811838
2024,176.5554912,2888.897114,90,26/07/2024,50,15,1,tropical,290.0190864,257.4564917,1870.33509
2024,293.5537322,2712.619611,100,22/07/2024,50,20,3,tropical,221.8495265,104.1254592,1576.457851
2024,117.4087881,1554.305392,80,18/08/2024,20,30,1,tropical,224.0474201,138.1636459,1706.26679
2024,39.78515851,2739.316938,90,24/07/2024,30,20,2,seco,123.2848148,210.680884,1954.50773
2024,125.0326608,531.9497137,80,03/09/2024,50,20,2,,139.8721921,225.0716161,2054.886437
2024,155.4442732,1302.405836,70,07/09/2024,20,20,2,tropical,242.8129765,175.1336345,1957.471982
2024,189.5334128,893.4362289,80,06/08/2024,20,20,3,seco,101.5442881,225.7594114,1559.217101
2024,71.01407511,1630.300238,100,11/09/2024,40,20,1,húmedo,287.4047366,198.1037018,2027.73454
2024,32.83595981,2571.243426,100,22/07/2024,40,20,1,seco,145.0513826,136.7265324,2089.0774
2024,182.129675,3683.564629,90,17/06/2024,40,15,3,seco,246.2611452,262.2725851,1969.27493
2024,147.0474585,1814.041738,90,12/06/2024,40,30,1,húmedo,251.3874976,201.8267886,1862.928675
2024,113.932988,1775.811628,100,03/08/2024,30,30,2,templado,181.0886753,162.0667452,1706.702559
2024,273.8727921,2295.011685,100,23/06/2024,50,30,3,tropical,114.0271921,140.4672305,1926.530648
2024,215.855588,3718.766275,90,12/06/2024,20,30,3,templado,177.5864743,292.6373676,1916.83228
2024,51.27319945,882.7963201,100,12/09/2024,20,20,3,húmedo,219.674257,143.270903,1532.032988
2024,74.68833577,4716.015712,100,14/08/2024,40,15,1,templado,177.483193,131.7146918,1525.25018
2024,8.158083383,2031.658678,90,04/06/2024,30,20,1,tropical,254.4972276,56.71580349,
2024,58.46413878,2917.720954,100,24/07/2024,50,30,1,húmedo,170.3243924,230.9522265,2015.400748
2024,172.6562849,3893.045952,100,21/08/2024,30,15,1,tropical,290.3938282,131.3164155,1743.37531
2024,225.2673328,2488.228945,90,16/07/2024,20,15,1,seco,214.1390666,70.95323711,1660.007065
2024,266.0989814,3578.281243,80,01/08/2024,30,20,3,tropical,155.2625276,225.4044632,1883.57294
2024,200.744267,3938.322525,100,16/07/2024,30,15,1,,133.2242415,69.37833556,1702.950439
2024,61.096815,4277.847705,100,19/08/2024,40,30,2,húmedo,287.5689551,298.6592089,1938.630388
2024,292.2430682,1672.479908,100,04/09/2024,30,15,2,tropical,154.3105357,259.7758896,1848.46842
2024,89.82047077,4377.786541,80,25/07/2024,40,20,2,húmedo,232.4655298,84.56590788,1727.298996
2024,177.7685498,3695.157852,90,09/08/2024,50,30,1,templado,292.7762801,290.8521249,2051.176691
2024,224.4856373,2672.4029,80,07/06/2024,30,30,1,húmedo,290.0518734,246.2373963,1840.513214
2024,64.07452599,4516.606157,70,01/07/2024,40,30,2,tropical,196.0987286,249.0644873,1801.534854
2024,72.29065905,2752.138143,80,20/09/2024,50,15,3,seco,145.2857855,286.2198849,1536.497774
2024,208.1276891,769.5633882,90,26/07/2024,30,15,3,tropical,204.4577728,68.99911991,1783.355341
2024,84.58826597,,70,01/08/2024,40,30,2,tropical,235.4044037,188.237208,1759.239331
2024,197.0894391,2403.831097,100,24/06/2024,20,20,3,seco,291.6480654,218.0226907,2059.511849
2024,240.6838475,2883.855712,80,10/08/2024,40,20,1,tropical,140.015183,271.0651743,
2024,112.7047542,2989.465205,80,08/08/2024,,30,2,seco,183.0500712,201.1141037,1653.119223
2024,40.03548089,3829.606698,70,21/09/2024,30,15,2,tropical,256.7132378,189.9154101,
2024,176.7218602,4524.770913,80,12/07/2024,50,30,3,húmedo,133.827271,164.3425541,1753.389763
2024,186.7334833,3179.103695,100,19/08/2024,30,30,3,húmedo,204.0546136,99.59389983,1999.346487
2024,,2017.023093,70,21/06/2024,30,20,3,húmedo,146.5292234,133.8183131,
2024,,760.9133824,90,02/08/2024,30,20,1,seco,204.4404651,139.4740368,1608.450259
2024,5.278718865,2476.95093,70,15/06/2024,50,30,2,seco,223.9871344,236.3257114,2019.815834
2024,15.49658074,1900.439175,90,11/08/2024,40,15,1,húmedo,148.380973,106.8359475,1623.763866
2024,18.40825369,,100,13/09/2024,20,15,1,seco,199.4566276,72.53199195,1711.883591
2024,268.2468715,2796.407538,100,20/08/2024,30,15,3,templado,162.2864766,239.0137891,1945.599073
2024,80.90333686,4559.703444,80,11/07/2024,50,20,3,tropical,226.8872394,105.7094228,1531.679094
2024,190.395046,1179.364827,80,02/06/2024,30,30,1,húmedo,296.2012857,81.92149782,2074.218609
2024,101.0608107,1714.751265,90,25/09/2024,40,30,2,seco,135.2770313,222.7221978,1971.300713
2024,286.8232344,4099.162643,90,02/06/2024,50,30,1,tropical,135.1483632,228.6908052,2078.962184
2024,219.7524551,4367.159212,100,16/06/2024,20,20,1,húmedo,224.7083713,122.4288929,1748.098429
2024,286.2055664,3357.090463,100,03/07/2024,50,15,3,húmedo,246.3969778,175.5548484,1684.365572
2024,38.98049923,1388.771332,80,30/08/2024,20,20,2,tropical,179.3622648,55.15608346,1659.672343
